RT: Click to read why I'm striking with UCU #PrecarityStory #precaritystories #UCUstrike @CityUCU @GoldsmithsUCU https://t.co/kmmOrTdahi
RT: Click to read why I'm striking with UCU #PrecarityStory #precaritystories #UCUstrike @CityUCU @GoldsmithsUCU https://t.co/kmmOrTdahi
RT: Click to read why I'm striking with UCU #PrecarityStory #precaritystories #UCUstrike @CityUCU @GoldsmithsUCU https://t.co/kmmOrTdahi
"Not going to lie, being a new PhD student who planned on persuing a career in academia, having read the  #Precaritystories thread, left feeling like I need new options \xf0\x9f\x98\x94 not at all against those who have contributed to the thread, these experiences need to be brought to light!"
"RT: If you are a senior academic in UK HE who has chosen not to join #UCUstrike because \xe2\x80\x98our employment conditions are not that bad compared to others\xe2\x80\x99, please read this #PrecarityStory by @RougesFoam   \n\nWould you be prepared to work under these conditions?\n#precaritystories https://t.co/z9tsN5V4mQ"
"RT: If you are a senior academic in UK HE who has chosen not to join #UCUstrike because \xe2\x80\x98our employment conditions are not that bad compared to others\xe2\x80\x99, please read this #PrecarityStory by @RougesFoam   \n\nWould you be prepared to work under these conditions?\n#precaritystories https://t.co/z9tsN5V4mQ"
"RT: Calling all hourly paid teachers and short-term contracts... see it, sign it, change it!  #UCUStrikesBack #precaritystories https://t.co/ITCshrIiuJ"
"RT: If you are a senior academic in UK HE who has chosen not to join #UCUstrike because \xe2\x80\x98our employment conditions are not that bad compared to others\xe2\x80\x99, please read this #PrecarityStory by @RougesFoam   \n\nWould you be prepared to work under these conditions?\n#precaritystories https://t.co/z9tsN5V4mQ"
"Thank u, @EsmePearce \xf0\x9f\x98\x98 I'm only as good as my students, tho. My #approaches group make my job v easy, &amp; I hated having to let u all down this week. But, as @UniofExeter places so little value on my work, I had no choice. #ucustrikes #UCUStrikesBack #precaritystories #exeter #UoE https://t.co/JETJueoFcU"
RT: If you are:\n1) a student UK University upset that your teachers are on #UCUstrike; or\n2) a parent of a uni student angry about uni staff being on strike; or\n3) a senior member of staff who is able to strike but has chosen not to:\nPls check out  #PrecarityStory &amp; #Precaritystories
"RT: If you are a senior academic in UK HE who has chosen not to join #UCUstrike because \xe2\x80\x98our employment conditions are not that bad compared to others\xe2\x80\x99, please read this #PrecarityStory by @RougesFoam   \n\nWould you be prepared to work under these conditions?\n#precaritystories https://t.co/z9tsN5V4mQ"
"RT: If you are a senior academic in UK HE who has chosen not to join #UCUstrike because \xe2\x80\x98our employment conditions are not that bad compared to others\xe2\x80\x99, please read this #PrecarityStory by @RougesFoam   \n\nWould you be prepared to work under these conditions?\n#precaritystories https://t.co/z9tsN5V4mQ"
"Calling all hourly paid teachers and short-term contracts... see it, sign it, change it!  #UCUStrikesBack #precaritystories https://t.co/ITCshrIiuJ"
RT: If you are:\n1) a student UK University upset that your teachers are on #UCUstrike; or\n2) a parent of a uni student angry about uni staff being on strike; or\n3) a senior member of staff who is able to strike but has chosen not to:\nPls check out  #PrecarityStory &amp; #Precaritystories
RT: If you are:\n1) a student UK University upset that your teachers are on #UCUstrike; or\n2) a parent of a uni student angry about uni staff being on strike; or\n3) a senior member of staff who is able to strike but has chosen not to:\nPls check out  #PrecarityStory &amp; #Precaritystories
RT: If you are:\n1) a student UK University upset that your teachers are on #UCUstrike; or\n2) a parent of a uni student angry about uni staff being on strike; or\n3) a senior member of staff who is able to strike but has chosen not to:\nPls check out  #PrecarityStory &amp; #Precaritystories
"RT: If you are a senior academic in UK HE who has chosen not to join #UCUstrike because \xe2\x80\x98our employment conditions are not that bad compared to others\xe2\x80\x99, please read this #PrecarityStory by @RougesFoam   \n\nWould you be prepared to work under these conditions?\n#precaritystories https://t.co/z9tsN5V4mQ"
RT: \xe2\x80\x9cI don\xe2\x80\x99t have any great happy words to end this on. I guess because I am still precarious and still working within the beast.\xe2\x80\x9d 13/13 #UCUstrike #UCUStrikesBack #PrecarityStory #PrecarityStories
RT: If you are:\n1) a student UK University upset that your teachers are on #UCUstrike; or\n2) a parent of a uni student angry about uni staff being on strike; or\n3) a senior member of staff who is able to strike but has chosen not to:\nPls check out  #PrecarityStory &amp; #Precaritystories
RT: If you are:\n1) a student UK University upset that your teachers are on #UCUstrike; or\n2) a parent of a uni student angry about uni staff being on strike; or\n3) a senior member of staff who is able to strike but has chosen not to:\nPls check out  #PrecarityStory &amp; #Precaritystories
"RT: If you are a senior academic in UK HE who has chosen not to join #UCUstrike because \xe2\x80\x98our employment conditions are not that bad compared to others\xe2\x80\x99, please read this #PrecarityStory by @RougesFoam   \n\nWould you be prepared to work under these conditions?\n#precaritystories https://t.co/z9tsN5V4mQ"
"RT: If you are a senior academic in UK HE who has chosen not to join #UCUstrike because \xe2\x80\x98our employment conditions are not that bad compared to others\xe2\x80\x99, please read this #PrecarityStory by @RougesFoam   \n\nWould you be prepared to work under these conditions?\n#precaritystories https://t.co/z9tsN5V4mQ"
"RT: If you are a senior academic in UK HE who has chosen not to join #UCUstrike because \xe2\x80\x98our employment conditions are not that bad compared to others\xe2\x80\x99, please read this #PrecarityStory by @RougesFoam   \n\nWould you be prepared to work under these conditions?\n#precaritystories https://t.co/z9tsN5V4mQ"
RT: \xe2\x80\x9cI don\xe2\x80\x99t have any great happy words to end this on. I guess because I am still precarious and still working within the beast.\xe2\x80\x9d 13/13 #UCUstrike #UCUStrikesBack #PrecarityStory #PrecarityStories
RT: If you are:\n1) a student UK University upset that your teachers are on #UCUstrike; or\n2) a parent of a uni student angry about uni staff being on strike; or\n3) a senior member of staff who is able to strike but has chosen not to:\nPls check out  #PrecarityStory &amp; #Precaritystories
"RT: If you are a senior academic in UK HE who has chosen not to join #UCUstrike because \xe2\x80\x98our employment conditions are not that bad compared to others\xe2\x80\x99, please read this #PrecarityStory by @RougesFoam   \n\nWould you be prepared to work under these conditions?\n#precaritystories https://t.co/z9tsN5V4mQ"
"RT: If you are a senior academic in UK HE who has chosen not to join #UCUstrike because \xe2\x80\x98our employment conditions are not that bad compared to others\xe2\x80\x99, please read this #PrecarityStory by @RougesFoam   \n\nWould you be prepared to work under these conditions?\n#precaritystories https://t.co/z9tsN5V4mQ"
"RT: If you are a senior academic in UK HE who has chosen not to join #UCUstrike because \xe2\x80\x98our employment conditions are not that bad compared to others\xe2\x80\x99, please read this #PrecarityStory by @RougesFoam   \n\nWould you be prepared to work under these conditions?\n#precaritystories https://t.co/z9tsN5V4mQ"
"RT: If you are a senior academic in UK HE who has chosen not to join #UCUstrike because \xe2\x80\x98our employment conditions are not that bad compared to others\xe2\x80\x99, please read this #PrecarityStory by @RougesFoam   \n\nWould you be prepared to work under these conditions?\n#precaritystories https://t.co/z9tsN5V4mQ"
"RT: If you are a senior academic in UK HE who has chosen not to join #UCUstrike because \xe2\x80\x98our employment conditions are not that bad compared to others\xe2\x80\x99, please read this #PrecarityStory by @RougesFoam   \n\nWould you be prepared to work under these conditions?\n#precaritystories https://t.co/z9tsN5V4mQ"
"RT: If you are a senior academic in UK HE who has chosen not to join #UCUstrike because \xe2\x80\x98our employment conditions are not that bad compared to others\xe2\x80\x99, please read this #PrecarityStory by @RougesFoam   \n\nWould you be prepared to work under these conditions?\n#precaritystories https://t.co/z9tsN5V4mQ"
"RT: If you are a senior academic in UK HE who has chosen not to join #UCUstrike because \xe2\x80\x98our employment conditions are not that bad compared to others\xe2\x80\x99, please read this #PrecarityStory by @RougesFoam   \n\nWould you be prepared to work under these conditions?\n#precaritystories https://t.co/z9tsN5V4mQ"
Foxy bauble 2019 is hanging on by his fingertips...how apt. #ECR #UCUStrikesBack #precaritystories\n\nP.S. he has genuinely been the only red Foxy tree dec I have spotted this year. If you spot any less desperate-looking foxes it would probably be good for my state of mind! https://t.co/5qYUkljwPl
"RT: If you are a senior academic in UK HE who has chosen not to join #UCUstrike because \xe2\x80\x98our employment conditions are not that bad compared to others\xe2\x80\x99, please read this #PrecarityStory by @RougesFoam   \n\nWould you be prepared to work under these conditions?\n#precaritystories https://t.co/z9tsN5V4mQ"
RT: If you are:\n1) a student UK University upset that your teachers are on #UCUstrike; or\n2) a parent of a uni student angry about uni staff being on strike; or\n3) a senior member of staff who is able to strike but has chosen not to:\nPls check out  #PrecarityStory &amp; #Precaritystories
"RT: If you are a senior academic in UK HE who has chosen not to join #UCUstrike because \xe2\x80\x98our employment conditions are not that bad compared to others\xe2\x80\x99, please read this #PrecarityStory by @RougesFoam   \n\nWould you be prepared to work under these conditions?\n#precaritystories https://t.co/z9tsN5V4mQ"
"RT: If you are a senior academic in UK HE who has chosen not to join #UCUstrike because \xe2\x80\x98our employment conditions are not that bad compared to others\xe2\x80\x99, please read this #PrecarityStory by @RougesFoam   \n\nWould you be prepared to work under these conditions?\n#precaritystories https://t.co/z9tsN5V4mQ"
"RT: If you are a senior academic in UK HE who has chosen not to join #UCUstrike because \xe2\x80\x98our employment conditions are not that bad compared to others\xe2\x80\x99, please read this #PrecarityStory by @RougesFoam   \n\nWould you be prepared to work under these conditions?\n#precaritystories https://t.co/z9tsN5V4mQ"
"RT: If you are a senior academic in UK HE who has chosen not to join #UCUstrike because \xe2\x80\x98our employment conditions are not that bad compared to others\xe2\x80\x99, please read this #PrecarityStory by @RougesFoam   \n\nWould you be prepared to work under these conditions?\n#precaritystories https://t.co/z9tsN5V4mQ"
"RT: If you are a senior academic in UK HE who has chosen not to join #UCUstrike because \xe2\x80\x98our employment conditions are not that bad compared to others\xe2\x80\x99, please read this #PrecarityStory by @RougesFoam   \n\nWould you be prepared to work under these conditions?\n#precaritystories https://t.co/z9tsN5V4mQ"
"If you are a senior academic in UK HE who has chosen not to join #UCUstrike because \xe2\x80\x98our employment conditions are not that bad compared to others\xe2\x80\x99, please read this #PrecarityStory by @RougesFoam   \n\nWould you be prepared to work under these conditions?\n#precaritystories https://t.co/z9tsN5V4mQ"
"\xf0\x9f\x91\x87 @RougesFoam says \xe2\x80\x9cMy #PrecarityStory is not special, it is indicative of hundreds of others.\xe2\x80\x9d  True and yet at the same time completely unacceptable. \n\nThis is why tens of 1000s of UK University staff are on strike. \n\n#USSStrikesBack \n#precaritystories https://t.co/z9tsN5V4mQ"
RT: Click to read why I'm striking with UCU #PrecarityStory #precaritystories #UCUstrike @CityUCU @GoldsmithsUCU https://t.co/kmmOrTdahi
RT: If you are:\n1) a student UK University upset that your teachers are on #UCUstrike; or\n2) a parent of a uni student angry about uni staff being on strike; or\n3) a senior member of staff who is able to strike but has chosen not to:\nPls check out  #PrecarityStory &amp; #Precaritystories
